,ID,Label
14000,39000,1
14001,39001,1
14002,39002,1
14003,39003,0
14004,39004,0
14005,39005,1
14006,39006,1
14007,39007,1
14008,39008,0
14009,39009,0
14010,39010,1
14011,39011,1
14012,39012,1
14013,39013,1
14014,39014,1
14015,39015,1
14016,39016,0
14017,39017,0
14018,39018,0
14019,39019,0
14020,39020,1
14021,39021,0
14022,39022,0
14023,39023,0
14024,39024,1
14025,39025,1
14026,39026,1
14027,39027,1
14028,39028,1
14029,39029,0
14030,39030,1
14031,39031,0
14032,39032,1
14033,39033,0
14034,39034,0
14035,39035,1
14036,39036,0
14037,39037,1
14038,39038,0
14039,39039,0
14040,39040,0
14041,39041,0
14042,39042,1
14043,39043,0
14044,39044,1
14045,39045,0
14046,39046,0
14047,39047,1
14048,39048,0
14049,39049,0
14050,39050,0
14051,39051,1
14052,39052,0
14053,39053,1
14054,39054,1
14055,39055,1
14056,39056,1
14057,39057,1
14058,39058,0
14059,39059,0
14060,39060,0
14061,39061,1
14062,39062,0
14063,39063,1
14064,39064,0
14065,39065,0
14066,39066,1
14067,39067,1
14068,39068,0
14069,39069,0
14070,39070,0
14071,39071,0
14072,39072,0
14073,39073,0
14074,39074,0
14075,39075,0
14076,39076,1
14077,39077,0
14078,39078,0
14079,39079,1
14080,39080,1
14081,39081,0
14082,39082,1
14083,39083,0
14084,39084,0
14085,39085,0
14086,39086,0
14087,39087,0
14088,39088,1
14089,39089,1
14090,39090,0
14091,39091,1
14092,39092,0
14093,39093,0
14094,39094,0
14095,39095,0
14096,39096,1
14097,39097,1
14098,39098,0
14099,39099,0
14100,39100,1
14101,39101,1
14102,39102,0
14103,39103,1
14104,39104,0
14105,39105,1
14106,39106,1
14107,39107,1
14108,39108,0
14109,39109,1
14110,39110,0
14111,39111,0
14112,39112,1
14113,39113,1
14114,39114,0
14115,39115,0
14116,39116,1
14117,39117,0
14118,39118,0
14119,39119,0
14120,39120,1
14121,39121,1
14122,39122,1
14123,39123,1
14124,39124,1
14125,39125,0
14126,39126,1
14127,39127,0
14128,39128,0
14129,39129,1
14130,39130,0
14131,39131,1
14132,39132,1
14133,39133,1
14134,39134,0
14135,39135,0
14136,39136,0
14137,39137,0
14138,39138,0
14139,39139,0
14140,39140,0
14141,39141,0
14142,39142,1
14143,39143,1
14144,39144,1
14145,39145,1
14146,39146,0
14147,39147,1
14148,39148,0
14149,39149,0
14150,39150,0
14151,39151,1
14152,39152,1
14153,39153,1
14154,39154,1
14155,39155,0
14156,39156,1
14157,39157,1
14158,39158,0
14159,39159,0
14160,39160,0
14161,39161,1
14162,39162,0
14163,39163,1
14164,39164,0
14165,39165,0
14166,39166,1
14167,39167,0
14168,39168,1
14169,39169,1
14170,39170,1
14171,39171,1
14172,39172,0
14173,39173,0
14174,39174,0
14175,39175,0
14176,39176,0
14177,39177,0
14178,39178,0
14179,39179,1
14180,39180,1
14181,39181,0
14182,39182,1
14183,39183,0
14184,39184,0
14185,39185,1
14186,39186,1
14187,39187,1
14188,39188,0
14189,39189,1
14190,39190,1
14191,39191,0
14192,39192,0
14193,39193,0
14194,39194,1
14195,39195,0
14196,39196,0
14197,39197,0
14198,39198,1
14199,39199,1
14200,39200,0
14201,39201,1
14202,39202,0
14203,39203,0
14204,39204,0
14205,39205,1
14206,39206,0
14207,39207,1
14208,39208,0
14209,39209,0
14210,39210,0
14211,39211,1
14212,39212,1
14213,39213,0
14214,39214,1
14215,39215,1
14216,39216,1
14217,39217,1
14218,39218,0
14219,39219,1
14220,39220,1
14221,39221,1
14222,39222,1
14223,39223,1
14224,39224,0
14225,39225,1
14226,39226,1
14227,39227,0
14228,39228,1
14229,39229,1
14230,39230,1
14231,39231,0
14232,39232,0
14233,39233,1
14234,39234,0
14235,39235,1
14236,39236,0
14237,39237,1
14238,39238,0
14239,39239,0
14240,39240,0
14241,39241,0
14242,39242,0
14243,39243,0
14244,39244,0
14245,39245,0
14246,39246,1
14247,39247,0
14248,39248,1
14249,39249,0
14250,39250,1
14251,39251,1
14252,39252,0
14253,39253,0
14254,39254,1
14255,39255,0
14256,39256,0
14257,39257,0
14258,39258,1
14259,39259,1
14260,39260,1
14261,39261,0
14262,39262,0
14263,39263,0
14264,39264,1
14265,39265,1
14266,39266,1
14267,39267,0
14268,39268,1
14269,39269,1
14270,39270,0
14271,39271,1
14272,39272,0
14273,39273,1
14274,39274,1
14275,39275,0
14276,39276,0
14277,39277,1
14278,39278,0
14279,39279,1
14280,39280,1
14281,39281,0
14282,39282,0
14283,39283,0
14284,39284,0
14285,39285,1
14286,39286,1
14287,39287,0
14288,39288,1
14289,39289,0
14290,39290,1
14291,39291,0
14292,39292,1
14293,39293,1
14294,39294,0
14295,39295,1
14296,39296,0
14297,39297,1
14298,39298,1
14299,39299,1
14300,39300,0
14301,39301,1
14302,39302,0
14303,39303,1
14304,39304,0
14305,39305,0
14306,39306,0
14307,39307,1
14308,39308,1
14309,39309,1
14310,39310,1
14311,39311,1
14312,39312,0
14313,39313,0
14314,39314,1
14315,39315,1
14316,39316,0
14317,39317,1
14318,39318,0
14319,39319,0
14320,39320,0
14321,39321,0
14322,39322,1
14323,39323,0
14324,39324,1
14325,39325,1
14326,39326,1
14327,39327,1
14328,39328,1
14329,39329,0
14330,39330,1
14331,39331,1
14332,39332,0
14333,39333,0
14334,39334,1
14335,39335,0
14336,39336,0
14337,39337,1
14338,39338,0
14339,39339,0
14340,39340,0
14341,39341,0
14342,39342,0
14343,39343,0
14344,39344,0
14345,39345,0
14346,39346,1
14347,39347,1
14348,39348,1
14349,39349,1
14350,39350,0
14351,39351,1
14352,39352,1
14353,39353,1
14354,39354,0
14355,39355,0
14356,39356,1
14357,39357,0
14358,39358,1
14359,39359,0
14360,39360,1
14361,39361,1
14362,39362,0
14363,39363,1
14364,39364,0
14365,39365,1
14366,39366,0
14367,39367,0
14368,39368,0
14369,39369,1
14370,39370,1
14371,39371,1
14372,39372,0
14373,39373,0
14374,39374,0
14375,39375,0
14376,39376,0
14377,39377,1
14378,39378,0
14379,39379,0
14380,39380,1
14381,39381,1
14382,39382,0
14383,39383,1
14384,39384,1
14385,39385,0
14386,39386,1
14387,39387,1
14388,39388,1
14389,39389,1
14390,39390,1
14391,39391,1
14392,39392,0
14393,39393,0
14394,39394,1
14395,39395,0
14396,39396,0
14397,39397,1
14398,39398,1
14399,39399,1
14400,39400,0
14401,39401,0
14402,39402,0
14403,39403,0
14404,39404,1
14405,39405,1
14406,39406,1
14407,39407,0
14408,39408,1
14409,39409,1
14410,39410,0
14411,39411,1
14412,39412,0
14413,39413,0
14414,39414,0
14415,39415,1
14416,39416,0
14417,39417,1
14418,39418,0
14419,39419,1
14420,39420,1
14421,39421,0
14422,39422,0
14423,39423,1
14424,39424,0
14425,39425,0
14426,39426,1
14427,39427,0
14428,39428,0
14429,39429,1
14430,39430,1
14431,39431,0
14432,39432,0
14433,39433,0
14434,39434,0
14435,39435,0
14436,39436,0
14437,39437,0
14438,39438,0
14439,39439,1
14440,39440,0
14441,39441,1
14442,39442,0
14443,39443,1
14444,39444,0
14445,39445,1
14446,39446,1
14447,39447,1
14448,39448,0
14449,39449,0
14450,39450,1
14451,39451,1
14452,39452,0
14453,39453,1
14454,39454,1
14455,39455,0
14456,39456,1
14457,39457,1
14458,39458,0
14459,39459,1
14460,39460,1
14461,39461,1
14462,39462,0
14463,39463,0
14464,39464,0
14465,39465,1
14466,39466,1
14467,39467,0
14468,39468,1
14469,39469,0
14470,39470,0
14471,39471,1
14472,39472,1
14473,39473,1
14474,39474,0
14475,39475,0
14476,39476,0
14477,39477,1
14478,39478,0
14479,39479,0
14480,39480,0
14481,39481,1
14482,39482,1
14483,39483,1
14484,39484,0
14485,39485,0
14486,39486,0
14487,39487,1
14488,39488,0
14489,39489,1
14490,39490,0
14491,39491,1
14492,39492,0
14493,39493,0
14494,39494,1
14495,39495,1
14496,39496,0
14497,39497,1
14498,39498,0
14499,39499,0
14500,39500,1
14501,39501,1
14502,39502,1
14503,39503,1
14504,39504,1
14505,39505,1
14506,39506,0
14507,39507,0
14508,39508,1
14509,39509,0
14510,39510,1
14511,39511,1
14512,39512,1
14513,39513,1
14514,39514,1
14515,39515,0
14516,39516,0
14517,39517,0
14518,39518,1
14519,39519,1
14520,39520,1
14521,39521,0
14522,39522,0
14523,39523,0
14524,39524,1
14525,39525,0
14526,39526,0
14527,39527,1
14528,39528,0
14529,39529,0
14530,39530,0
14531,39531,0
14532,39532,1
14533,39533,0
14534,39534,0
14535,39535,1
14536,39536,1
14537,39537,1
14538,39538,1
14539,39539,1
14540,39540,0
14541,39541,0
14542,39542,0
14543,39543,1
14544,39544,1
14545,39545,0
14546,39546,0
14547,39547,1
14548,39548,0
14549,39549,1
14550,39550,1
14551,39551,1
14552,39552,1
14553,39553,0
14554,39554,1
14555,39555,0
14556,39556,0
14557,39557,0
14558,39558,0
14559,39559,0
14560,39560,0
14561,39561,1
14562,39562,1
14563,39563,1
14564,39564,0
14565,39565,1
14566,39566,0
14567,39567,0
14568,39568,1
14569,39569,1
14570,39570,0
14571,39571,1
14572,39572,0
14573,39573,0
14574,39574,0
14575,39575,1
14576,39576,0
14577,39577,1
14578,39578,1
14579,39579,0
14580,39580,1
14581,39581,0
14582,39582,0
14583,39583,0
14584,39584,1
14585,39585,1
14586,39586,1
14587,39587,1
14588,39588,1
14589,39589,1
14590,39590,0
14591,39591,1
14592,39592,1
14593,39593,0
14594,39594,0
14595,39595,1
14596,39596,1
14597,39597,0
14598,39598,0
14599,39599,0
14600,39600,1
14601,39601,0
14602,39602,1
14603,39603,1
14604,39604,0
14605,39605,1
14606,39606,0
14607,39607,0
14608,39608,0
14609,39609,0
14610,39610,1
14611,39611,0
14612,39612,1
14613,39613,0
14614,39614,1
14615,39615,1
14616,39616,0
14617,39617,0
14618,39618,1
14619,39619,1
14620,39620,1
14621,39621,0
14622,39622,1
14623,39623,1
14624,39624,1
14625,39625,0
14626,39626,1
14627,39627,0
14628,39628,0
14629,39629,1
14630,39630,1
14631,39631,1
14632,39632,0
14633,39633,1
14634,39634,1
14635,39635,1
14636,39636,0
14637,39637,0
14638,39638,0
14639,39639,1
14640,39640,0
14641,39641,1
14642,39642,1
14643,39643,0
14644,39644,1
14645,39645,1
14646,39646,1
14647,39647,0
14648,39648,0
14649,39649,0
14650,39650,0
14651,39651,1
14652,39652,0
14653,39653,1
14654,39654,0
14655,39655,1
14656,39656,1
14657,39657,1
14658,39658,0
14659,39659,0
14660,39660,0
14661,39661,0
14662,39662,1
14663,39663,0
14664,39664,1
14665,39665,0
14666,39666,0
14667,39667,1
14668,39668,0
14669,39669,0
14670,39670,1
14671,39671,0
14672,39672,1
14673,39673,1
14674,39674,1
14675,39675,1
14676,39676,0
14677,39677,1
14678,39678,0
14679,39679,1
14680,39680,1
14681,39681,1
14682,39682,0
14683,39683,1
14684,39684,1
14685,39685,1
14686,39686,1
14687,39687,0
14688,39688,1
14689,39689,1
14690,39690,1
14691,39691,1
14692,39692,1
14693,39693,1
14694,39694,1
14695,39695,0
14696,39696,1
14697,39697,0
14698,39698,0
14699,39699,0
14700,39700,1
14701,39701,0
14702,39702,0
14703,39703,0
14704,39704,0
14705,39705,1
14706,39706,1
14707,39707,1
14708,39708,1
14709,39709,0
14710,39710,1
14711,39711,0
14712,39712,0
14713,39713,1
14714,39714,0
14715,39715,0
14716,39716,0
14717,39717,0
14718,39718,0
14719,39719,1
14720,39720,0
14721,39721,0
14722,39722,0
14723,39723,0
14724,39724,0
14725,39725,1
14726,39726,1
14727,39727,1
14728,39728,0
14729,39729,0
14730,39730,1
14731,39731,1
14732,39732,0
14733,39733,1
14734,39734,0
14735,39735,1
14736,39736,0
14737,39737,1
14738,39738,0
14739,39739,0
14740,39740,0
14741,39741,0
14742,39742,1
14743,39743,1
14744,39744,1
14745,39745,1
14746,39746,1
14747,39747,1
14748,39748,0
14749,39749,0
14750,39750,0
14751,39751,1
14752,39752,0
14753,39753,0
14754,39754,0
14755,39755,1
14756,39756,0
14757,39757,0
14758,39758,0
14759,39759,0
14760,39760,1
14761,39761,0
14762,39762,0
14763,39763,1
14764,39764,1
14765,39765,0
14766,39766,1
14767,39767,1
14768,39768,0
14769,39769,1
14770,39770,1
14771,39771,0
14772,39772,1
14773,39773,0
14774,39774,1
14775,39775,0
14776,39776,1
14777,39777,0
14778,39778,0
14779,39779,1
14780,39780,0
14781,39781,0
14782,39782,0
14783,39783,0
14784,39784,0
14785,39785,0
14786,39786,0
14787,39787,1
14788,39788,1
14789,39789,0
14790,39790,1
14791,39791,0
14792,39792,0
14793,39793,0
14794,39794,1
14795,39795,1
14796,39796,0
14797,39797,0
14798,39798,0
14799,39799,1
14800,39800,0
14801,39801,1
14802,39802,1
14803,39803,1
14804,39804,1
14805,39805,1
14806,39806,0
14807,39807,1
14808,39808,0
14809,39809,1
14810,39810,0
14811,39811,1
14812,39812,1
14813,39813,1
14814,39814,1
14815,39815,0
14816,39816,0
14817,39817,0
14818,39818,0
14819,39819,1
14820,39820,1
14821,39821,1
14822,39822,0
14823,39823,0
14824,39824,1
14825,39825,1
14826,39826,0
14827,39827,1
14828,39828,1
14829,39829,1
14830,39830,1
14831,39831,1
14832,39832,1
14833,39833,0
14834,39834,0
14835,39835,0
14836,39836,1
14837,39837,1
14838,39838,1
14839,39839,1
14840,39840,1
14841,39841,0
14842,39842,0
14843,39843,1
14844,39844,0
14845,39845,0
14846,39846,1
14847,39847,0
14848,39848,1
14849,39849,0
14850,39850,1
14851,39851,0
14852,39852,1
14853,39853,0
14854,39854,1
14855,39855,0
14856,39856,0
14857,39857,0
14858,39858,1
14859,39859,0
14860,39860,0
14861,39861,1
14862,39862,0
14863,39863,1
14864,39864,1
14865,39865,1
14866,39866,0
14867,39867,0
14868,39868,0
14869,39869,0
14870,39870,1
14871,39871,0
14872,39872,0
14873,39873,0
14874,39874,0
14875,39875,0
14876,39876,0
14877,39877,0
14878,39878,0
14879,39879,0
14880,39880,0
14881,39881,0
14882,39882,0
14883,39883,1
14884,39884,1
14885,39885,1
14886,39886,0
14887,39887,1
14888,39888,1
14889,39889,1
14890,39890,1
14891,39891,0
14892,39892,0
14893,39893,0
14894,39894,0
14895,39895,1
14896,39896,1
14897,39897,0
14898,39898,0
14899,39899,0
14900,39900,1
14901,39901,1
14902,39902,0
14903,39903,0
14904,39904,1
14905,39905,1
14906,39906,0
14907,39907,1
14908,39908,1
14909,39909,0
14910,39910,0
14911,39911,0
14912,39912,1
14913,39913,1
14914,39914,1
14915,39915,0
14916,39916,0
14917,39917,1
14918,39918,1
14919,39919,1
14920,39920,1
14921,39921,0
14922,39922,0
14923,39923,0
14924,39924,1
14925,39925,1
14926,39926,1
14927,39927,0
14928,39928,0
14929,39929,0
14930,39930,0
14931,39931,0
14932,39932,0
14933,39933,0
14934,39934,0
14935,39935,0
14936,39936,0
14937,39937,1
14938,39938,1
14939,39939,1
14940,39940,1
14941,39941,1
14942,39942,0
14943,39943,0
14944,39944,1
14945,39945,0
14946,39946,0
14947,39947,1
14948,39948,0
14949,39949,1
14950,39950,1
14951,39951,1
14952,39952,1
14953,39953,0
14954,39954,1
14955,39955,0
14956,39956,1
14957,39957,1
14958,39958,1
14959,39959,1
14960,39960,0
14961,39961,0
14962,39962,1
14963,39963,0
14964,39964,1
14965,39965,0
14966,39966,1
14967,39967,1
14968,39968,0
14969,39969,1
14970,39970,0
14971,39971,1
14972,39972,0
14973,39973,1
14974,39974,1
14975,39975,0
14976,39976,1
14977,39977,0
14978,39978,1
14979,39979,0
14980,39980,0
14981,39981,0
14982,39982,1
14983,39983,0
14984,39984,1
14985,39985,1
14986,39986,1
14987,39987,0
14988,39988,1
14989,39989,0
14990,39990,1
14991,39991,0
14992,39992,0
14993,39993,0
14994,39994,1
14995,39995,0
14996,39996,0
14997,39997,1
14998,39998,0
14999,39999,1
15000,40000,1
15001,40001,0
15002,40002,0
15003,40003,0
15004,40004,0
15005,40005,0
15006,40006,1
15007,40007,1
15008,40008,0
15009,40009,1
15010,40010,1
15011,40011,0
15012,40012,0
15013,40013,1
15014,40014,0
15015,40015,1
15016,40016,1
15017,40017,1
15018,40018,0
15019,40019,1
15020,40020,0
15021,40021,0
15022,40022,1
15023,40023,0
15024,40024,0
15025,40025,0
15026,40026,1
15027,40027,1
15028,40028,0
15029,40029,0
15030,40030,0
15031,40031,0
15032,40032,1
15033,40033,0
15034,40034,1
15035,40035,0
15036,40036,1
15037,40037,1
15038,40038,1
15039,40039,1
15040,40040,1
15041,40041,0
15042,40042,0
15043,40043,1
15044,40044,1
15045,40045,0
15046,40046,0
15047,40047,0
15048,40048,0
15049,40049,0
15050,40050,1
15051,40051,1
15052,40052,0
15053,40053,1
15054,40054,1
15055,40055,1
15056,40056,1
15057,40057,1
15058,40058,0
15059,40059,1
15060,40060,1
15061,40061,1
15062,40062,0
15063,40063,1
15064,40064,1
15065,40065,1
15066,40066,0
15067,40067,1
15068,40068,1
15069,40069,1
15070,40070,1
15071,40071,0
15072,40072,0
15073,40073,0
15074,40074,0
15075,40075,1
15076,40076,1
15077,40077,1
15078,40078,0
15079,40079,1
15080,40080,0
15081,40081,1
15082,40082,0
15083,40083,1
15084,40084,1
15085,40085,1
15086,40086,0
15087,40087,1
15088,40088,0
15089,40089,1
15090,40090,0
15091,40091,1
15092,40092,1
15093,40093,0
15094,40094,1
15095,40095,1
15096,40096,0
15097,40097,0
15098,40098,0
15099,40099,0
15100,40100,1
15101,40101,0
15102,40102,1
15103,40103,1
15104,40104,0
15105,40105,0
15106,40106,1
15107,40107,1
15108,40108,1
15109,40109,1
15110,40110,1
15111,40111,1
15112,40112,0
15113,40113,1
15114,40114,1
15115,40115,0
15116,40116,1
15117,40117,1
15118,40118,0
15119,40119,1
15120,40120,1
15121,40121,0
15122,40122,0
15123,40123,0
15124,40124,0
15125,40125,1
15126,40126,0
15127,40127,1
15128,40128,0
15129,40129,1
15130,40130,1
15131,40131,0
15132,40132,0
15133,40133,0
15134,40134,0
15135,40135,1
15136,40136,0
15137,40137,0
15138,40138,1
15139,40139,1
15140,40140,0
15141,40141,1
15142,40142,1
15143,40143,0
15144,40144,0
15145,40145,1
15146,40146,1
15147,40147,1
15148,40148,1
15149,40149,0
15150,40150,1
15151,40151,0
15152,40152,1
15153,40153,0
15154,40154,1
15155,40155,1
15156,40156,1
15157,40157,0
15158,40158,1
15159,40159,0
15160,40160,0
15161,40161,1
15162,40162,1
15163,40163,1
15164,40164,1
15165,40165,0
15166,40166,1
15167,40167,1
15168,40168,0
15169,40169,1
15170,40170,1
15171,40171,1
15172,40172,0
15173,40173,0
15174,40174,1
15175,40175,1
15176,40176,0
15177,40177,1
15178,40178,1
15179,40179,0
15180,40180,1
15181,40181,0
15182,40182,1
15183,40183,0
15184,40184,0
15185,40185,1
15186,40186,0
15187,40187,1
15188,40188,0
15189,40189,1
15190,40190,0
15191,40191,1
15192,40192,0
15193,40193,0
15194,40194,0
15195,40195,0
15196,40196,1
15197,40197,0
15198,40198,1
15199,40199,1
15200,40200,0
15201,40201,0
15202,40202,0
15203,40203,1
15204,40204,1
15205,40205,1
15206,40206,1
15207,40207,0
15208,40208,1
15209,40209,1
15210,40210,1
15211,40211,1
15212,40212,0
15213,40213,0
15214,40214,1
15215,40215,1
15216,40216,0
15217,40217,0
15218,40218,0
15219,40219,0
15220,40220,1
15221,40221,1
15222,40222,1
15223,40223,1
15224,40224,1
15225,40225,0
15226,40226,0
15227,40227,0
15228,40228,1
15229,40229,1
15230,40230,1
15231,40231,1
15232,40232,0
15233,40233,0
15234,40234,1
15235,40235,1
15236,40236,0
15237,40237,1
15238,40238,0
15239,40239,0
15240,40240,1
15241,40241,1
15242,40242,0
15243,40243,0
15244,40244,0
15245,40245,1
15246,40246,0
15247,40247,0
15248,40248,0
15249,40249,0
15250,40250,0
15251,40251,1
15252,40252,1
15253,40253,0
15254,40254,0
15255,40255,1
15256,40256,0
15257,40257,0
15258,40258,0
15259,40259,0
15260,40260,1
15261,40261,1
15262,40262,1
15263,40263,1
15264,40264,0
15265,40265,0
15266,40266,0
15267,40267,0
15268,40268,0
15269,40269,0
15270,40270,1
15271,40271,0
15272,40272,1
15273,40273,0
15274,40274,0
15275,40275,1
15276,40276,1
15277,40277,0
15278,40278,0
15279,40279,1
15280,40280,1
15281,40281,1
15282,40282,0
15283,40283,0
15284,40284,1
15285,40285,1
15286,40286,0
15287,40287,1
15288,40288,0
15289,40289,1
15290,40290,1
15291,40291,1
15292,40292,1
15293,40293,1
15294,40294,1
15295,40295,1
15296,40296,0
15297,40297,0
15298,40298,1
15299,40299,0
15300,40300,0
15301,40301,0
15302,40302,1
15303,40303,1
15304,40304,0
15305,40305,1
15306,40306,1
15307,40307,0
15308,40308,1
15309,40309,1
15310,40310,1
15311,40311,0
15312,40312,1
15313,40313,1
15314,40314,1
15315,40315,0
15316,40316,1
15317,40317,1
15318,40318,1
15319,40319,0
15320,40320,1
15321,40321,1
15322,40322,0
15323,40323,0
15324,40324,0
15325,40325,0
15326,40326,0
15327,40327,1
15328,40328,0
15329,40329,1
15330,40330,1
15331,40331,1
15332,40332,0
15333,40333,0
15334,40334,1
15335,40335,1
15336,40336,0
15337,40337,0
15338,40338,1
15339,40339,0
15340,40340,0
15341,40341,0
15342,40342,1
15343,40343,0
15344,40344,1
15345,40345,1
15346,40346,0
15347,40347,1
15348,40348,0
15349,40349,0
15350,40350,1
15351,40351,0
15352,40352,0
15353,40353,0
15354,40354,1
15355,40355,1
15356,40356,1
15357,40357,1
15358,40358,0
15359,40359,1
15360,40360,0
15361,40361,0
15362,40362,0
15363,40363,0
15364,40364,1
15365,40365,1
15366,40366,0
15367,40367,0
15368,40368,0
15369,40369,1
15370,40370,0
15371,40371,1
15372,40372,0
15373,40373,0
15374,40374,1
15375,40375,1
15376,40376,0
15377,40377,1
15378,40378,0
15379,40379,0
15380,40380,0
15381,40381,0
15382,40382,0
15383,40383,0
15384,40384,0
15385,40385,1
15386,40386,0
15387,40387,0
15388,40388,1
15389,40389,0
15390,40390,0
15391,40391,0
15392,40392,1
15393,40393,0
15394,40394,1
15395,40395,1
15396,40396,0
15397,40397,0
15398,40398,1
15399,40399,0
15400,40400,1
15401,40401,0
15402,40402,1
15403,40403,1
15404,40404,0
15405,40405,1
15406,40406,1
15407,40407,0
15408,40408,0
15409,40409,0
15410,40410,1
15411,40411,0
15412,40412,1
15413,40413,0
15414,40414,0
15415,40415,1
15416,40416,1
15417,40417,0
15418,40418,0
15419,40419,1
15420,40420,1
15421,40421,1
15422,40422,0
15423,40423,0
15424,40424,0
15425,40425,0
15426,40426,1
15427,40427,1
15428,40428,1
15429,40429,1
15430,40430,0
15431,40431,0
15432,40432,1
15433,40433,1
15434,40434,0
15435,40435,1
15436,40436,1
15437,40437,0
15438,40438,0
15439,40439,1
15440,40440,0
15441,40441,0
15442,40442,1
15443,40443,1
15444,40444,1
15445,40445,0
15446,40446,1
15447,40447,1
15448,40448,0
15449,40449,1
15450,40450,1
15451,40451,0
15452,40452,0
15453,40453,1
15454,40454,0
15455,40455,0
15456,40456,1
15457,40457,0
15458,40458,1
15459,40459,0
15460,40460,0
15461,40461,0
15462,40462,0
15463,40463,1
15464,40464,0
15465,40465,1
15466,40466,1
15467,40467,1
15468,40468,1
15469,40469,1
15470,40470,1
15471,40471,1
15472,40472,1
15473,40473,0
15474,40474,0
15475,40475,1
15476,40476,1
15477,40477,1
15478,40478,0
15479,40479,0
15480,40480,0
15481,40481,1
15482,40482,1
15483,40483,0
15484,40484,1
15485,40485,0
15486,40486,0
15487,40487,0
15488,40488,1
15489,40489,0
15490,40490,0
15491,40491,1
15492,40492,0
15493,40493,0
15494,40494,0
15495,40495,0
15496,40496,0
15497,40497,1
15498,40498,0
15499,40499,0
15500,40500,1
15501,40501,1
15502,40502,1
15503,40503,0
15504,40504,0
15505,40505,0
15506,40506,0
15507,40507,0
15508,40508,1
15509,40509,0
15510,40510,0
15511,40511,1
15512,40512,0
15513,40513,1
15514,40514,0
15515,40515,1
15516,40516,1
15517,40517,0
15518,40518,0
15519,40519,0
15520,40520,0
15521,40521,0
15522,40522,0
15523,40523,1
15524,40524,1
15525,40525,0
15526,40526,1
15527,40527,1
15528,40528,0
15529,40529,1
15530,40530,0
15531,40531,0
15532,40532,1
15533,40533,0
15534,40534,0
15535,40535,1
15536,40536,0
15537,40537,0
15538,40538,1
15539,40539,1
15540,40540,0
15541,40541,1
15542,40542,1
15543,40543,1
15544,40544,0
15545,40545,0
15546,40546,1
15547,40547,0
15548,40548,0
15549,40549,0
15550,40550,1
15551,40551,0
15552,40552,0
15553,40553,1
15554,40554,1
15555,40555,1
15556,40556,0
15557,40557,0
15558,40558,1
15559,40559,1
15560,40560,1
15561,40561,1
15562,40562,1
15563,40563,0
15564,40564,1
15565,40565,0
15566,40566,0
15567,40567,1
15568,40568,1
15569,40569,0
15570,40570,1
15571,40571,1
15572,40572,0
15573,40573,0
15574,40574,0
15575,40575,1
15576,40576,0
15577,40577,0
15578,40578,0
15579,40579,0
15580,40580,0
15581,40581,0
15582,40582,1
15583,40583,1
15584,40584,0
15585,40585,1
15586,40586,0
15587,40587,0
15588,40588,0
15589,40589,1
15590,40590,0
15591,40591,1
15592,40592,1
15593,40593,0
15594,40594,1
15595,40595,0
15596,40596,0
15597,40597,1
15598,40598,0
15599,40599,1
15600,40600,0
15601,40601,0
15602,40602,0
15603,40603,0
15604,40604,1
15605,40605,1
15606,40606,1
15607,40607,1
15608,40608,0
15609,40609,0
15610,40610,1
15611,40611,0
15612,40612,0
15613,40613,0
15614,40614,0
15615,40615,0
15616,40616,1
15617,40617,0
15618,40618,0
15619,40619,0
15620,40620,0
15621,40621,0
15622,40622,0
15623,40623,1
15624,40624,1
15625,40625,1
15626,40626,0
15627,40627,0
15628,40628,0
15629,40629,1
15630,40630,1
15631,40631,0
15632,40632,1
15633,40633,0
15634,40634,1
15635,40635,1
15636,40636,0
15637,40637,1
15638,40638,1
15639,40639,0
15640,40640,0
15641,40641,0
15642,40642,1
15643,40643,0
15644,40644,1
15645,40645,0
15646,40646,1
15647,40647,1
15648,40648,0
15649,40649,0
15650,40650,1
15651,40651,1
15652,40652,1
15653,40653,0
15654,40654,1
15655,40655,0
15656,40656,1
15657,40657,1
15658,40658,0
15659,40659,0
15660,40660,0
15661,40661,1
15662,40662,1
15663,40663,0
15664,40664,1
15665,40665,1
15666,40666,1
15667,40667,1
15668,40668,1
15669,40669,0
15670,40670,1
15671,40671,0
15672,40672,0
15673,40673,0
15674,40674,1
15675,40675,1
15676,40676,1
15677,40677,1
15678,40678,0
15679,40679,0
15680,40680,1
15681,40681,0
15682,40682,1
15683,40683,0
15684,40684,0
15685,40685,0
15686,40686,0
15687,40687,1
15688,40688,1
15689,40689,0
15690,40690,1
15691,40691,1
15692,40692,1
15693,40693,1
15694,40694,1
15695,40695,1
15696,40696,0
15697,40697,1
15698,40698,0
15699,40699,0
15700,40700,1
15701,40701,0
15702,40702,0
15703,40703,0
15704,40704,1
15705,40705,1
15706,40706,1
15707,40707,1
15708,40708,1
15709,40709,1
15710,40710,0
15711,40711,1
15712,40712,1
15713,40713,0
15714,40714,1
15715,40715,1
15716,40716,0
15717,40717,1
15718,40718,0
15719,40719,1
15720,40720,0
15721,40721,1
15722,40722,1
15723,40723,0
15724,40724,1
15725,40725,0
15726,40726,0
15727,40727,1
15728,40728,0
15729,40729,0
15730,40730,1
15731,40731,1
15732,40732,0
15733,40733,1
15734,40734,0
15735,40735,1
15736,40736,1
15737,40737,1
15738,40738,1
15739,40739,1
15740,40740,0
15741,40741,1
15742,40742,1
15743,40743,1
15744,40744,0
15745,40745,1
15746,40746,0
15747,40747,1
15748,40748,1
